ImageId,Label
6822,8
6823,8
6824,8
6825,0
6826,0
6827,8
6828,8
6829,3
6830,5
6831,8
6832,8
6833,0
6834,3
6835,2
6836,8
6837,8
6838,8
6839,8
6840,4
6841,8
6842,6
6843,8
6844,6
6845,2
6846,3
6847,0
6848,3
6849,8
6850,8
6851,8
6852,8
6853,8
6854,8
6855,0
6856,8
6857,0
6858,8
6859,0
6860,3
6861,8
6862,8
6863,8
6864,8
6865,3
6866,8
6867,8
6868,8
6869,8
6870,2
6871,3
6872,2
6873,0
6874,8
6875,3
6876,8
6877,3
6878,8
6879,8
6880,3
6881,3
6882,8
6883,8
6884,9
6885,9
6886,3
6887,2
6888,8
6889,8
6890,3
6891,7
6892,3
6893,8
6894,9
6895,3
6896,0
6897,8
6898,9
6899,4
6900,8
6901,3
6902,8
6903,8
6904,8
6905,8
6906,3
6907,3
6908,3
6909,8
6910,4
6911,8
6912,8
6913,8
6914,9
6915,8
6916,0
6917,0
6918,8
6919,9
6920,3
6921,3
6922,9
6923,4
6924,8
6925,8
6926,3
6927,8
6928,9
6929,8
6930,8
6931,8
6932,8
6933,8
6934,6
6935,4
6936,8
6937,8
6938,8
6939,2
6940,3
6941,8
6942,8
6943,8
6944,0
6945,8
6946,3
6947,3
6948,9
6949,8
6950,8
6951,5
6952,9
6953,8
6954,8
6955,8
6956,8
6957,8
6958,3
6959,8
6960,8
6961,8
6962,9
6963,8
6964,8
6965,8
6966,5
6967,8
6968,8
6969,8
6970,8
6971,9
6972,5
6973,8
6974,3
6975,8
6976,8
6977,9
6978,8
6979,3
6980,8
6981,8
6982,8
6983,8
6984,6
6985,8
6986,8
6987,8
6988,8
6989,8
6990,8
6991,8
6992,8
6993,9
6994,8
6995,8
6996,8
6997,0
6998,8
6999,8
7000,3
7001,8
7002,8
7003,8
7004,5
7005,8
7006,8
7007,8
7008,8
7009,8
7010,8
7011,8
7012,8
7013,8
7014,2
7015,4
7016,8
7017,8
7018,8
7019,8
7020,2
7021,2
7022,8
7023,8
7024,8
7025,8
7026,8
7027,8
7028,3
7029,8
7030,8
7031,8
7032,8
7033,8
7034,8
7035,8
7036,8
7037,8
7038,3
7039,3
7040,8
7041,8
7042,8
7043,2
7044,8
7045,8
7046,8
7047,8
7048,9
7049,9
7050,2
7051,8
7052,2
7053,4
7054,8
7055,8
7056,8
7057,8
7058,8
7059,8
7060,4
7061,3
7062,8
7063,9
7064,8
7065,8
7066,2
7067,8
7068,8
7069,0
7070,9
7071,8
7072,8
7073,8
7074,4
7075,3
7076,5
7077,8
7078,4
7079,5
7080,8
7081,0
7082,3
7083,0
7084,5
7085,8
7086,8
7087,8
7088,8
7089,8
7090,3
7091,2
7092,9
7093,3
7094,8
7095,8
7096,3
7097,2
7098,9
7099,6
7100,8
7101,0
7102,9
7103,8
7104,3
7105,3
7106,8
7107,8
7108,9
7109,8
7110,9
7111,8
7112,8
7113,8
7114,8
7115,8
7116,3
7117,9
7118,8
7119,8
7120,9
7121,8
7122,3
7123,8
7124,8
7125,9
7126,8
7127,8
7128,8
7129,8
7130,2
7131,5
7132,5
7133,3
7134,8
7135,8
7136,8
7137,8
7138,8
7139,9
7140,8
7141,9
7142,8
7143,8
7144,8
7145,2
7146,9
7147,8
7148,8
7149,4
7150,8
7151,8
7152,8
7153,8
7154,9
7155,8
7156,8
7157,8
7158,0
7159,3
7160,6
7161,9
7162,8
7163,8
7164,8
7165,8
7166,2
7167,9
7168,8
7169,9
7170,8
7171,6
7172,6
7173,8
7174,8
7175,8
7176,8
7177,8
7178,4
7179,8
7180,8
7181,0
7182,8
7183,8
7184,3
7185,8
7186,8
7187,8
7188,2
7189,3
7190,8
7191,2
7192,8
7193,8
7194,8
7195,8
7196,3
7197,8
7198,0
7199,8
7200,8
7201,8
7202,8
7203,3
7204,3
7205,0
7206,9
7207,4
7208,3
7209,8
7210,8
7211,3
7212,8
7213,8
7214,8
7215,8
7216,3
7217,8
7218,8
7219,8
7220,8
7221,8
7222,8
7223,8
7224,8
7225,3
7226,5
7227,9
7228,8
7229,4
7230,4
7231,9
7232,4
7233,3
7234,3
7235,8
7236,8
7237,8
7238,3
7239,9
7240,3
7241,8
7242,4
7243,8
7244,8
7245,3
7246,6
7247,8
7248,6
7249,8
7250,8
7251,8
7252,8
7253,3
7254,8
7255,8
7256,8
7257,2
7258,8
7259,8
7260,8
7261,6
7262,5
7263,8
7264,2
7265,3
7266,3
7267,4
7268,3
7269,3
7270,8
7271,8
7272,8
7273,8
7274,3
7275,8
7276,8
7277,8
7278,0
7279,8
7280,3
7281,8
7282,8
7283,3
7284,0
7285,8
7286,8
7287,8
7288,8
7289,8
7290,8
7291,8
7292,8
7293,8
7294,3
7295,9
7296,8
7297,0
7298,8
7299,8
7300,8
7301,8
7302,2
7303,8
7304,8
7305,4
7306,4
7307,0
7308,9
7309,2
7310,8
7311,3
7312,9
7313,8
7314,8
7315,8
7316,2
7317,2
7318,3
7319,8
7320,0
7321,5
7322,8
7323,8
7324,8
7325,8
7326,8
7327,8
7328,3
7329,8
7330,2
7331,3
7332,8
7333,8
7334,8
7335,8
7336,3
7337,8
7338,0
7339,8
7340,8
7341,8
7342,3
7343,4
7344,2
7345,8
7346,8
7347,3
7348,8
7349,8
7350,8
7351,8
7352,8
7353,8
7354,0
7355,8
7356,3
7357,8
7358,8
7359,3
7360,8
7361,3
7362,8
7363,3
7364,8
7365,2
7366,8
7367,3
7368,8
7369,9
7370,3
7371,3
7372,8
7373,8
7374,8
7375,3
7376,3
7377,3
7378,8
7379,8
7380,8
7381,8
7382,8
7383,4
7384,3
7385,8
7386,8
7387,0
7388,8
7389,3
7390,9
7391,3
7392,8
7393,0
7394,9
7395,8
7396,8
7397,9
7398,3
7399,8
7400,2
7401,2
7402,8
7403,9
7404,3
7405,8
7406,9
7407,0
7408,8
7409,8
7410,2
7411,8
7412,8
7413,8
7414,2
7415,9
7416,0
7417,8
7418,8
7419,8
7420,8
7421,8
7422,9
7423,3
7424,8
7425,8
7426,8
7427,9
7428,4
7429,8
7430,0
7431,8
7432,8
7433,8
7434,3
7435,8
7436,3
7437,8
7438,8
7439,8
7440,8
7441,8
7442,8
7443,4
7444,8
7445,8
7446,3
7447,3
7448,3
7449,3
7450,5
7451,8
7452,8
7453,3
7454,3
7455,8
7456,5
7457,8
7458,8
7459,4
7460,8
7461,3
7462,9
7463,8
7464,8
7465,8
7466,8
7467,9
7468,8
7469,8
7470,8
7471,8
7472,0
7473,0
7474,8
7475,6
7476,2
7477,8
7478,8
7479,0
7480,8
7481,8
7482,3
7483,8
7484,2
7485,8
7486,8
7487,8
7488,8
7489,3
7490,8
7491,0
7492,8
7493,8
7494,8
7495,3
7496,8
7497,8
7498,8
7499,8
7500,8
7501,8
7502,4
7503,8
7504,3
7505,9
7506,9
7507,8
7508,8
7509,8
7510,8
7511,9
7512,8
7513,3
7514,3
7515,8
7516,4
7517,8
7518,8
7519,2
7520,8
7521,8
7522,2
7523,9
7524,8
7525,0
7526,4
7527,8
7528,8
7529,8
7530,7
7531,8
7532,3
7533,8
7534,2
7535,8
7536,5
7537,8
7538,8
7539,3
7540,8
7541,9
7542,3
7543,8
7544,8
7545,3
7546,3
7547,3
7548,3
7549,8
7550,8
7551,8
7552,8
7553,8
7554,9
7555,3
7556,0
7557,3
7558,2
7559,8
7560,8
7561,0
7562,8
7563,2
7564,5
7565,8
7566,8
7567,8
7568,9
7569,8
7570,8
7571,8
7572,8
7573,8
7574,8
7575,9
7576,9
7577,3
7578,3
7579,8
7580,8
7581,3
7582,8
7583,4
7584,0
7585,3
7586,0
7587,0
7588,0
7589,9
7590,8
7591,8
7592,5
7593,8
7594,8
7595,8
7596,8
7597,9
7598,8
7599,8
7600,8
7601,4
7602,0
7603,8
7604,0
7605,8
7606,8
7607,5
7608,8
7609,8
7610,8
7611,8
7612,8
7613,8
7614,8
7615,8
7616,8
7617,3
7618,3
7619,8
7620,8
7621,8
7622,2
7623,8
7624,8
7625,8
7626,8
7627,8
7628,8
7629,8
7630,8
7631,3
7632,8
7633,8
7634,5
7635,4
7636,8
7637,8
7638,8
7639,4
7640,8
7641,8
7642,8
7643,8
7644,8
7645,8
7646,2
7647,8
7648,8
7649,8
7650,0
7651,2
7652,9
7653,5
7654,3
7655,3
7656,3
7657,2
7658,8
7659,8
7660,3
7661,6
7662,3
7663,8
7664,8
7665,8
7666,6
7667,3
7668,8
7669,8
7670,8
7671,5
7672,8
7673,8
7674,8
7675,8
7676,3
7677,8
7678,9
7679,8
7680,3
7681,5
7682,8
7683,0
7684,8
7685,8
7686,8
7687,8
7688,8
7689,8
7690,8
7691,8
7692,8
7693,5
7694,8
7695,4
7696,8
7697,9
7698,8
7699,8
7700,8
7701,8
7702,8
7703,3
7704,0
7705,8
7706,3
7707,8
7708,8
7709,3
7710,4
7711,8
7712,5
7713,2
7714,3
7715,0
7716,8
7717,8
7718,0
7719,3
7720,8
7721,8
7722,8
7723,3
7724,3
7725,8
7726,8
7727,8
7728,3
7729,8
7730,8
7731,6
7732,6
7733,8
7734,4
7735,9
7736,3
7737,3
7738,8
7739,8
7740,0
7741,8
7742,4
7743,8
7744,8
7745,8
7746,8
7747,2
7748,2
7749,8
7750,8
7751,8
7752,8
7753,8
7754,3
7755,2
7756,8
7757,8
7758,8
7759,3
7760,9
7761,8
7762,4
7763,8
7764,8
7765,8
7766,3
7767,2
7768,0
7769,8
7770,8
7771,8
7772,8
7773,8
7774,8
7775,8
7776,8
7777,8
7778,8
7779,8
7780,8
7781,4
7782,4
7783,8
7784,8
7785,3
7786,3
7787,8
7788,8
7789,8
7790,8
7791,3
7792,8
7793,8
7794,8
7795,8
7796,8
7797,8
7798,8
7799,8
7800,8
7801,9
7802,8
7803,3
7804,8
7805,3
7806,8
7807,4
7808,8
7809,5
7810,9
7811,4
7812,8
7813,8
7814,8
7815,6
7816,8
7817,8
7818,8
7819,8
7820,8
7821,8
7822,8
7823,8
7824,8
7825,8
7826,8
7827,8
7828,8
7829,8
7830,2
7831,8
7832,8
7833,8
7834,8
7835,9
7836,3
7837,9
7838,8
7839,2
7840,8
7841,3
7842,8
7843,3
7844,8
7845,8
7846,8
7847,8
7848,9
7849,8
7850,3
7851,8
7852,8
7853,8
7854,8
7855,8
7856,8
7857,8
7858,3
7859,8
7860,8
7861,8
7862,8
7863,8
7864,8
7865,0
7866,6
7867,3
7868,8
7869,8
7870,8
7871,4
7872,2
7873,8
7874,8
7875,8
7876,0
7877,8
7878,8
7879,8
7880,8
7881,5
7882,8
7883,9
7884,8
7885,8
7886,8
7887,3
7888,0
7889,9
7890,0
7891,3
7892,8
7893,8
7894,8
7895,8
7896,8
7897,8
7898,0
7899,8
7900,0
7901,8
7902,8
7903,8
7904,8
7905,8
7906,8
7907,2
7908,8
7909,5
7910,8
7911,0
7912,8
7913,8
7914,0
7915,3
7916,8
7917,0
7918,8
7919,3
7920,8
7921,3
7922,8
7923,8
7924,3
7925,2
7926,8
7927,8
7928,8
7929,8
7930,8
7931,8
7932,8
7933,8
7934,9
7935,0
7936,2
7937,8
7938,0
7939,8
7940,8
7941,8
7942,8
7943,8
7944,8
7945,8
7946,8
7947,2
7948,4
7949,8
7950,0
7951,8
7952,8
7953,9
7954,8
7955,8
7956,3
7957,3
7958,8
7959,4
7960,8
7961,8
7962,3
7963,8
7964,4
7965,8
7966,8
7967,9
7968,8
7969,9
7970,6
7971,8
7972,9
7973,8
7974,8
7975,0
7976,8
7977,8
7978,8
7979,8
7980,5
7981,8
7982,3
7983,5
7984,9
7985,8
7986,8
7987,8
7988,8
7989,8
7990,8
7991,8
7992,8
7993,8
7994,8
7995,3
7996,3
7997,3
7998,3
7999,2
8000,0
8001,8
8002,9
8003,8
8004,8
8005,3
8006,2
8007,8
8008,8
8009,8
8010,8
8011,8
8012,8
8013,8
8014,8
8015,4
8016,8
8017,3
8018,8
8019,3
8020,5
8021,8
8022,8
8023,8
8024,5
8025,0
8026,3
8027,3
8028,9
8029,8
8030,8
8031,3
8032,8
8033,3
8034,5
8035,8
8036,8
8037,0
8038,8
8039,8
8040,4
8041,0
8042,9
8043,8
8044,9
8045,8
8046,8
8047,4
8048,8
8049,8
8050,3
8051,3
8052,8
8053,4
8054,4
8055,0
8056,3
8057,8
8058,8
8059,8
8060,2
8061,8
8062,9
8063,0
8064,8
8065,8
8066,3
8067,8
8068,8
8069,8
8070,3
8071,3
8072,8
8073,8
8074,9
8075,4
8076,8
8077,8
8078,8
8079,9
8080,5
8081,8
8082,9
8083,5
8084,8
8085,8
8086,8
8087,3
8088,4
8089,8
8090,8
8091,8
8092,2
8093,8
8094,3
8095,8
8096,0
8097,8
8098,8
8099,9
8100,3
8101,6
8102,8
8103,5
8104,8
8105,8
8106,3
8107,0
8108,8
8109,8
8110,8
8111,9
8112,8
8113,3
8114,0
8115,8
8116,9
8117,8
8118,0
8119,8
8120,8
8121,9
8122,8
8123,2
8124,8
8125,3
8126,8
8127,8
8128,8
8129,3
8130,9
8131,8
8132,0
8133,3
8134,8
8135,8
8136,8
8137,2
8138,5
8139,8
8140,8
8141,8
8142,8
8143,8
8144,4
8145,8
8146,9
8147,8
8148,8
8149,3
8150,3
8151,8
8152,3
8153,0
8154,8
8155,8
8156,8
8157,9
8158,8
8159,8
8160,8
8161,8
8162,3
8163,2
8164,8
8165,8
8166,9
8167,8
8168,8
8169,4
8170,8
8171,8
8172,8
8173,8
8174,8
8175,8
8176,3
8177,8
8178,8
8179,8
8180,4
8181,8
8182,8
8183,3
8184,8
8185,8
8186,8
8187,4
8188,8
8189,6
8190,8
8191,3
8192,8
8193,8
8194,8
8195,3
8196,2
8197,2
8198,9
8199,0
8200,0
8201,2
8202,8
8203,8
8204,3
8205,8
8206,3
8207,3
8208,8
8209,3
8210,4
8211,8
8212,2
8213,8
8214,8
8215,8
8216,8
8217,8
8218,4
8219,9
8220,8
8221,0
8222,8
8223,8
8224,8
8225,9
8226,8
8227,9
8228,0
8229,2
8230,8
8231,8
8232,9
8233,8
8234,8
8235,8
8236,9
8237,8
8238,4
8239,8
8240,3
8241,8
8242,8
8243,3
8244,8
8245,8
8246,8
8247,2
8248,8
8249,3
8250,8
8251,2
8252,8
8253,2
8254,8
8255,8
8256,8
8257,8
8258,8
8259,5
8260,8
8261,8
8262,8
8263,2
8264,3
8265,0
8266,3
8267,0
8268,8
8269,8
8270,8
8271,8
8272,8
8273,8
8274,3
8275,5
8276,2
8277,3
8278,8
8279,8
8280,4
8281,3
8282,0
8283,2
8284,5
8285,3
8286,8
8287,3
8288,3
8289,8
8290,8
8291,5
8292,9
8293,8
8294,8
8295,8
8296,0
8297,8
8298,8
8299,8
8300,8
8301,8
8302,8
8303,3
8304,8
8305,9
8306,8
8307,2
8308,8
8309,8
8310,0
8311,8
8312,8
8313,4
8314,8
8315,8
8316,8
8317,3
8318,8
8319,8
8320,3
8321,8
8322,8
8323,3
8324,3
8325,8
8326,8
8327,3
8328,8
8329,8
8330,3
8331,0
8332,8
8333,8
8334,8
8335,2
8336,8
8337,8
8338,8
8339,8
8340,5
8341,8
8342,3
8343,8
8344,3
8345,3
8346,9
8347,4
8348,8
8349,8
8350,2
8351,8
8352,4
8353,8
8354,8
8355,8
8356,8
8357,9
8358,8
8359,8
8360,3
8361,8
8362,8
8363,0
8364,8
8365,8
8366,8
8367,8
8368,5
8369,0
8370,8
8371,8
8372,8
8373,3
8374,8
8375,8
8376,8
8377,8
8378,8
8379,8
8380,8
8381,8
8382,4
8383,2
8384,0
8385,8
8386,8
8387,8
8388,2
8389,3
8390,8
8391,3
8392,2
8393,8
8394,8
8395,8
8396,3
8397,9
8398,8
8399,8
8400,0
8401,8
8402,8
8403,3
8404,3
8405,3
8406,8
8407,0
8408,8
8409,4
8410,4
8411,4
8412,0
8413,8
8414,8
8415,8
8416,8
8417,3
8418,8
8419,8
8420,0
8421,2
8422,8
8423,0
8424,8
8425,8
8426,8
8427,8
8428,4
8429,3
8430,8
8431,8
8432,9
8433,8
8434,2
8435,8
8436,2
8437,0
8438,2
8439,4
8440,8
8441,8
8442,8
8443,8
8444,8
8445,8
8446,4
8447,8
8448,8
8449,0
8450,8
8451,8
8452,8
8453,8
8454,8
8455,8
8456,8
8457,9
8458,8
8459,8
8460,8
8461,3
8462,0
8463,8
8464,8
8465,3
8466,0
8467,3
8468,8
8469,2
8470,6
8471,3
8472,8
8473,9
8474,8
8475,8
8476,0
8477,2
8478,8
8479,9
8480,0
8481,8
8482,4
8483,8
8484,0
8485,8
8486,8
8487,4
8488,8
8489,8
8490,2
8491,8
8492,8
8493,8
8494,2
8495,8
8496,3
8497,3
8498,8
8499,8
8500,8
8501,8
8502,9
8503,9
8504,6
8505,9
8506,0
8507,2
8508,8
8509,4
8510,8
8511,8
8512,8
8513,8
8514,8
8515,3
8516,4
8517,8
8518,3
8519,8
8520,8
8521,8
8522,2
8523,8
8524,8
8525,9
8526,8
8527,8
8528,0
8529,8
8530,2
8531,0
8532,8
8533,8
8534,8
8535,8
8536,8
8537,8
8538,8
8539,8
8540,8
8541,8
8542,9
8543,8
8544,8
8545,6
8546,8
8547,8
8548,8
8549,0
8550,8
8551,8
8552,8
8553,8
8554,8
8555,6
8556,8
8557,8
8558,8
8559,8
8560,8
8561,8
8562,2
8563,3
8564,3
8565,4
8566,5
8567,8
8568,8
8569,3
8570,8
8571,8
8572,3
8573,0
8574,8
8575,3
8576,8
8577,8
8578,3
8579,8
8580,0
8581,8
8582,9
8583,8
8584,3
8585,3
8586,8
8587,8
8588,5
8589,8
8590,8
8591,9
8592,8
8593,8
8594,3
8595,2
8596,8
8597,3
8598,4
8599,3
8600,8
8601,9
8602,8
8603,3
8604,9
8605,8
8606,8
8607,2
8608,4
8609,8
8610,9
8611,8
8612,8
8613,8
8614,8
8615,8
8616,4
8617,8
8618,8
8619,3
8620,8
8621,3
8622,8
8623,8
8624,8
8625,8
8626,8
8627,8
8628,3
8629,9
8630,8
8631,8
8632,8
8633,8
8634,8
8635,4
8636,8
8637,0
8638,4
8639,8
8640,8
8641,3
8642,8
8643,9
8644,8
8645,8
8646,3
8647,3
8648,8
8649,3
8650,0
8651,3
8652,8
8653,8
8654,3
8655,8
8656,2
8657,8
8658,0
8659,8
8660,9
8661,8
8662,3
8663,8
8664,8
8665,8
8666,4
8667,2
8668,8
8669,8
8670,8
8671,3
8672,8
8673,9
8674,5
8675,8
8676,8
8677,8
8678,8
8679,3
8680,8
8681,3
8682,3
8683,8
8684,8
8685,3
8686,3
8687,9
8688,2
8689,8
8690,5
8691,8
8692,8
8693,8
8694,0
8695,8
8696,8
8697,8
8698,8
8699,8
8700,8
8701,8
8702,8
8703,8
8704,3
8705,8
8706,8
8707,3
8708,8
8709,3
8710,8
8711,3
8712,8
8713,8
8714,0
8715,0
8716,8
8717,3
8718,3
8719,8
8720,6
8721,8
8722,8
8723,8
8724,0
8725,3
8726,0
8727,2
8728,8
8729,8
8730,8
8731,8
8732,8
8733,3
8734,8
8735,8
8736,8
8737,8
8738,8
8739,4
8740,8
8741,8
8742,8
8743,0
8744,8
8745,8
8746,4
8747,8
8748,3
8749,9
8750,8
8751,8
8752,8
8753,8
8754,8
8755,3
8756,8
8757,8
8758,8
8759,8
8760,8
8761,2
8762,3
8763,3
8764,2
8765,3
8766,3
8767,8
8768,8
8769,8
8770,9
8771,6
8772,8
8773,8
8774,8
8775,9
8776,8
8777,8
8778,8
8779,8
8780,3
8781,8
8782,2
8783,3
8784,8
8785,8
8786,3
8787,8
8788,4
8789,8
8790,3
8791,8
8792,3
8793,8
8794,9
8795,2
8796,8
8797,8
8798,8
8799,8
8800,0
8801,3
8802,8
8803,8
8804,0
8805,8
8806,8
8807,3
8808,8
8809,3
8810,8
8811,8
8812,8
8813,0
8814,8
8815,8
8816,8
8817,8
8818,9
8819,9
8820,8
8821,2
8822,3
8823,8
8824,8
8825,3
8826,8
8827,8
8828,0
8829,3
8830,6
8831,3
8832,9
8833,8
8834,0
8835,8
8836,0
8837,8
8838,8
8839,8
8840,8
8841,3
8842,8
8843,5
8844,3
8845,0
8846,3
8847,8
8848,3
8849,8
8850,8
8851,8
8852,8
8853,3
8854,8
8855,5
8856,8
8857,8
8858,0
8859,3
8860,8
8861,8
8862,3
8863,8
8864,8
8865,3
8866,2
8867,8
8868,9
8869,8
8870,8
8871,8
8872,8
8873,8
8874,8
8875,8
8876,9
8877,8
8878,8
8879,3
8880,8
8881,8
8882,8
8883,6
8884,2
8885,3
8886,3
8887,9
8888,9
8889,4
8890,8
8891,8
8892,3
8893,8
8894,8
8895,3
8896,8
8897,3
8898,5
8899,8
8900,2
8901,9
8902,8
8903,8
8904,3
8905,8
8906,8
8907,8
8908,8
8909,8
8910,8
8911,8
8912,2
8913,8
8914,8
8915,8
8916,8
8917,3
8918,9
8919,9
8920,0
8921,3
8922,8
8923,9
8924,8
8925,8
8926,8
8927,8
8928,9
8929,3
8930,8
8931,8
8932,8
8933,5
8934,4
8935,8
8936,8
8937,8
8938,0
8939,8
8940,9
8941,8
8942,0
8943,3
8944,7
8945,4
8946,4
8947,5
8948,8
8949,8
8950,2
8951,9
8952,8
8953,3
8954,8
8955,8
8956,9
8957,8
8958,8
8959,4
8960,8
8961,0
8962,2
8963,8
8964,2
8965,2
8966,8
8967,8
8968,8
8969,8
8970,8
8971,8
8972,2
8973,8
8974,3
8975,3
8976,8
8977,4
8978,6
8979,8
8980,3
8981,8
8982,8
8983,3
8984,8
8985,0
8986,8
8987,8
8988,8
8989,8
8990,8
8991,8
8992,8
8993,8
8994,8
8995,8
8996,2
8997,8
8998,8
8999,8
9000,9
9001,3
9002,4
9003,8
9004,8
9005,9
9006,3
9007,8
9008,8
9009,8
9010,9
9011,8
9012,8
9013,3
9014,0
9015,8
9016,8
9017,8
9018,0
9019,8
9020,8
9021,9
9022,2
9023,8
9024,9
9025,8
9026,0
9027,9
9028,3
9029,8
9030,8
9031,3
9032,8
9033,0
9034,8
9035,2
9036,8
9037,8
9038,9
9039,9
9040,0
9041,8
9042,0
9043,8
9044,8
9045,8
9046,9
9047,8
9048,8
9049,8
9050,9
9051,8
9052,2
9053,8
9054,3
9055,8
9056,8
9057,8
9058,2
9059,8
9060,0
9061,3
9062,3
9063,8
9064,4
9065,4
9066,8
9067,8
9068,8
9069,4
9070,8
9071,8
9072,8
9073,6
9074,3
9075,8
9076,3
9077,0
9078,8
9079,4
9080,3
9081,8
9082,3
9083,5
9084,8
9085,8
9086,8
9087,3
9088,8
9089,3
9090,8
9091,8
9092,8
9093,3
9094,8
9095,6
9096,8
9097,3
9098,8
9099,9
9100,8
9101,8
9102,8
9103,0
9104,9
9105,9
9106,8
9107,3
9108,3
9109,8
9110,8
9111,3
9112,3
9113,8
9114,8
9115,2
9116,0
9117,8
9118,3
9119,4
9120,8
9121,3
9122,0
9123,8
9124,8
9125,9
9126,3
9127,8
9128,8
9129,8
9130,8
9131,3
9132,8
9133,8
9134,8
9135,4
9136,9
9137,8
9138,3
9139,8
9140,8
9141,6
9142,3
9143,8
9144,8
9145,9
9146,8
9147,2
9148,2
9149,8
9150,8
9151,8
9152,0
9153,5
9154,0
9155,0
9156,3
9157,3
9158,8
9159,8
9160,9
9161,6
9162,3
9163,2
9164,8
9165,8
9166,0
9167,8
9168,3
9169,8
9170,8
9171,3
9172,8
9173,9
9174,3
9175,8
9176,4
9177,3
9178,8
9179,8
9180,8
9181,8
9182,8
9183,4
9184,8
9185,4
9186,9
9187,8
9188,8
9189,3
9190,8
9191,8
9192,3
9193,8
9194,8
9195,8
9196,8
9197,9
9198,9
9199,8
9200,3
9201,8
9202,2
9203,8
9204,3
9205,0
9206,8
9207,8
9208,8
9209,4
9210,8
9211,8
9212,9
9213,8
9214,3
9215,8
9216,8
9217,0
9218,8
9219,4
9220,8
9221,9
9222,3
9223,2
9224,2
9225,8
9226,0
9227,8
9228,3
9229,3
9230,8
9231,2
9232,8
9233,8
9234,3
9235,0
9236,8
9237,8
9238,8
9239,8
9240,8
9241,3
9242,8
9243,8
9244,3
9245,8
9246,8
9247,3
9248,8
9249,0
9250,8
9251,2
9252,3
9253,8
9254,3
9255,2
9256,4
9257,3
9258,8
9259,0
9260,3
9261,8
9262,3
9263,4
9264,8
9265,8
9266,8
9267,8
9268,2
9269,8
9270,3
9271,3
9272,8
9273,0
9274,8
9275,3
9276,8
9277,8
9278,3
9279,0
9280,3
9281,8
9282,9
9283,2
9284,8
9285,3
9286,8
9287,3
9288,8
9289,8
9290,4
9291,9
9292,8
9293,4
9294,3
9295,2
9296,9
9297,8
9298,8
9299,9
9300,0
9301,2
9302,3
9303,8
9304,8
9305,8
9306,8
9307,3
9308,3
9309,8
9310,5
9311,9
9312,8
9313,8
9314,3
9315,8
9316,8
9317,8
9318,8
9319,8
9320,8
9321,8
9322,8
9323,3
9324,8
9325,8
9326,5
9327,8
9328,8
9329,3
9330,8
9331,8
9332,8
9333,8
9334,3
9335,3
9336,8
9337,8
9338,0
9339,8
9340,9
9341,8
9342,3
9343,0
9344,3
9345,2
9346,2
9347,8
9348,8
9349,3
9350,8
9351,8
9352,8
9353,3
9354,8
9355,8
9356,3
9357,8
9358,8
9359,3
9360,8
9361,5
9362,8
9363,8
9364,8
9365,4
9366,2
9367,8
9368,8
9369,2
9370,8
9371,8
9372,8
9373,3
9374,8
9375,0
9376,3
9377,8
9378,8
9379,8
9380,8
9381,8
9382,8
9383,8
9384,8
9385,3
9386,8
9387,0
9388,8
9389,4
9390,8
9391,8
9392,8
9393,8
9394,8
9395,8
9396,8
9397,0
9398,8
9399,8
9400,2
9401,0
9402,9
9403,2
9404,3
9405,8
9406,8
9407,0
9408,8
9409,8
9410,8
9411,9
9412,4
9413,8
9414,8
9415,8
9416,9
9417,8
9418,8
9419,4
9420,8
9421,8
9422,5
9423,8
9424,8
9425,0
9426,4
9427,4
9428,8
9429,3
9430,3
9431,3
9432,0
9433,4
9434,8
9435,8
9436,8
9437,8
9438,2
9439,3
9440,3
9441,8
9442,6
9443,8
9444,8
9445,2
9446,8
9447,8
9448,8
9449,8
9450,3
9451,8
9452,8
9453,9
9454,8
9455,8
9456,8
9457,0
9458,8
9459,3
9460,8
9461,8
9462,0
9463,8
9464,4
9465,4
9466,8
9467,8
9468,8
9469,3
9470,8
9471,8
9472,8
9473,8
9474,8
9475,8
9476,8
9477,4
9478,3
9479,8
9480,3
9481,8
9482,3
9483,8
9484,8
9485,8
9486,8
9487,3
9488,8
9489,3
9490,8
9491,8
9492,8
9493,9
9494,8
9495,8
9496,8
9497,2
9498,8
9499,8
9500,8
9501,8
9502,8
9503,3
9504,8
9505,8
9506,0
9507,8
9508,8
9509,8
9510,8
9511,2
9512,8
9513,3
9514,8
9515,3
9516,8
9517,3
9518,8
9519,8
9520,8
9521,8
9522,4
9523,0
9524,8
9525,0
9526,8
9527,8
9528,8
9529,8
9530,8
9531,4
9532,8
9533,8
9534,3
9535,3
9536,9
9537,2
9538,2
9539,8
9540,8
9541,8
9542,8
9543,8
9544,8
9545,9
9546,8
9547,3
9548,8
9549,8
9550,3
9551,8
9552,8
9553,8
9554,8
9555,8
9556,9
9557,3
9558,3
9559,0
9560,3
9561,8
9562,8
9563,8
9564,8
9565,8
9566,0
9567,8
9568,2
9569,9
9570,8
9571,8
9572,3
9573,6
9574,8
9575,8
9576,8
9577,8
9578,8
9579,9
9580,3
9581,8
9582,3
9583,8
9584,0
9585,8
9586,2
9587,0
9588,3
9589,2
9590,8
9591,3
9592,8
9593,8
9594,8
9595,8
9596,8
9597,8
9598,8
9599,9
9600,8
9601,8
9602,8
9603,8
9604,8
9605,8
9606,8
9607,6
9608,8
9609,0
9610,2
9611,8
9612,3
9613,8
9614,8
9615,8
9616,8
9617,8
9618,8
9619,8
